year,q01_happy,q02_satisfied_general,q03_satisfied_somerville,q04_satisfied_neighborhood,q06a_city_services,q06b_cost_housing,q06c_quality_schools,q06d_trust_police,q06e_sidewalks,q06f_events,q09_safe_at_night,q11_beauty,q10_parks,d01_gender,d02_age,d04_race,d05_num_children,d06_housing_status,d07_plan_to_move,d10_how_long_lived_here,d08_hhi,d09_is_student,ward,q05_city_direction,q07_safe_crossing_street,q08_convenient,q12_housing_condition,move_why,d03_english,d03_spanish,d03_portuguese,d03_chinese,d03_other,d04_ethnicity,d04_race_white,d04_race_aa,d04_race_asian,d04_race_other,race_hooks,d08_hhi_buckets,d11_car,d11_walk,d11_bike,d11_public,d12_car,d12_walk,d12_bike,d12_public
2019,10.0,10.0,10.0,10.0,5.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,Male,75 Years & Over,black/african american,0.0,Rent,0.0,16.0,"$10,000 to $24,999",0.0,7.0,right,10.0,10.0,10.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,aa,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2019,9.0,8.0,9.0,9.0,4.0,1.0,3.0,4.0,2.0,4.0,8.0,8.0,8.0,Male,25 to 34 Years,white,0.0,Rent,0.0,2.0,"$50,000 to 74,999",0.0,4.0,right,8.0,7.0,8.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Male,75 Years & Over,,0.0,Rent,1.0,70.0,,0.0,1.0,unsure,1.0,1.0,1.0,"corrupt govt; police and mayor, sanctuary, violent city",1.0,0.0,0.0,0.0,0.0,,,,,,No Answer,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2019,7.0,7.0,5.0,5.0,2.0,1.0,3.0,4.0,4.0,4.0,8.0,3.0,1.0,Female,35 to 44 Years,white,1.0,Own,0.0,,"$150,000 to 200,000",0.0,5.0,wrong,4.0,4.0,7.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019,9.0,8.0,8.0,9.0,3.0,1.0,2.0,4.0,3.0,3.0,,,,No Answer,75 Years & Over,,,Other,,,,,1.0,right,8.0,9.0,,,,,,,,,,,,,No Answer,,,,,,,,,
2019,8.0,8.0,8.0,9.0,4.0,3.0,3.0,4.0,3.0,5.0,9.0,8.0,4.0,Female,65 to 74 Years,white,0.0,Own,0.0,33.0,,,7.0,no_answer,7.0,8.0,8.0,,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,white,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2019,9.0,9.0,9.0,6.0,5.0,5.0,4.0,5.0,2.0,5.0,10.0,8.0,10.0,Male,45 to 54 Years,white,1.0,Own,0.0,14.0,"$150,000 to 200,000",0.0,7.0,right,9.0,9.0,10.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,7,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2019,7.0,7.0,7.0,7.0,4.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,8.0,Male,25 to 34 Years,white,0.0,Rent,0.0,10.0,"$50,000 to 74,999",0.0,2.0,unsure,7.0,7.0,4.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,4,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2019,5.0,5.0,9.0,9.0,5.0,1.0,5.0,3.0,5.0,5.0,10.0,10.0,10.0,Male,65 to 74 Years,white,0.0,Rent,1.0,20.0,"$150,000 to 200,000",0.0,4.0,wrong,9.0,10.0,8.0,Landlord wants my apt.,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,7,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2019,7.0,8.0,7.0,8.0,5.0,1.0,3.0,4.0,1.0,4.0,6.0,8.0,9.0,Male,75 Years & Over,white,0.0,Rent,0.0,16.0,"$10,000 to $24,999",0.0,3.0,unsure,1.0,9.0,9.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,2,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2019,4.0,7.0,9.0,9.0,5.0,1.0,3.0,3.0,3.0,4.0,9.0,8.0,8.0,Female,35 to 44 Years,white,0.0,Rent,0.0,0.0,"$75,000 to $99,999",0.0,5.0,unsure,6.0,3.0,6.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2019,8.0,9.0,8.0,9.0,3.0,2.0,3.0,3.0,2.0,3.0,8.0,8.0,8.0,Female,35 to 44 Years,white,0.0,Rent,1.0,7.0,"$75,000 to $99,999",0.0,2.0,right,8.0,7.0,8.0,work,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2019,9.0,8.0,9.0,9.0,3.0,1.0,3.0,4.0,3.0,3.0,10.0,2.0,5.0,Male,35 to 44 Years,white,0.0,Rent,1.0,,"$75,000 to $99,999",0.0,2.0,right,9.0,9.0,3.0,location,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2019,8.0,7.0,8.0,6.0,5.0,3.0,,5.0,3.0,5.0,10.0,8.0,3.0,Female,25 to 34 Years,white,0.0,Rent,0.0,0.0,"$50,000 to 74,999",0.0,3.0,right,9.0,8.0,8.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2019,8.0,9.0,10.0,9.0,5.0,2.0,4.0,4.0,2.0,5.0,9.0,8.0,9.0,Female,25 to 34 Years,white,0.0,Rent,1.0,1.0,"$100,000 to $149,999",0.0,3.0,right,8.0,8.0,10.0,Buy a cheaper area,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,6,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2019,5.0,4.0,7.0,7.0,4.0,1.0,3.0,4.0,2.0,3.0,8.0,8.0,8.0,Male,25 to 34 Years,white,0.0,Rent,1.0,,"$75,000 to $99,999",0.0,5.0,right,7.0,6.0,8.0,Family reasons,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2019,7.0,7.0,8.0,8.0,5.0,3.0,3.0,2.0,4.0,5.0,9.0,10.0,9.0,Female,18 to 24 Years,white,0.0,Rent,0.0,2.0,"$50,000 to 74,999",1.0,6.0,unsure,7.0,8.0,7.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,4,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
2019,8.0,7.0,8.0,9.0,5.0,1.0,3.0,5.0,4.0,5.0,9.0,6.0,7.0,Female,25 to 34 Years,"asian, white",0.0,Rent,,4.0,,0.0,6.0,no_answer,5.0,8.0,4.0,maybe,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,two_or_more,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2019,7.0,9.0,7.0,8.0,3.0,2.0,,,3.0,3.0,8.0,8.0,6.0,Male,25 to 34 Years,white,0.0,Rent,1.0,1.0,"$150,000 to 200,000",0.0,3.0,right,8.0,7.0,9.0,"back home, Europe",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,7,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
2019,8.0,9.0,9.0,8.0,4.0,,,3.0,3.0,5.0,10.0,7.0,7.0,Female,45 to 54 Years,white,0.0,Own,0.0,16.0,"$200,000 or more",0.0,7.0,right,8.0,7.0,8.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,8,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
2019,7.0,6.0,8.0,5.0,4.0,2.0,4.0,3.0,1.0,5.0,6.0,3.0,4.0,Female,45 to 54 Years,white,0.0,Own,0.0,12.0,"$200,000 or more",0.0,2.0,unsure,9.0,6.0,9.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,8,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2019,10.0,8.0,8.0,10.0,5.0,1.0,4.0,3.0,3.0,5.0,10.0,7.0,7.0,Female,35 to 44 Years,white,0.0,Rent,0.0,15.0,"$75,000 to $99,999",0.0,3.0,right,1.0,5.0,10.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019,9.0,9.0,9.0,7.0,5.0,1.0,,5.0,4.0,5.0,10.0,6.0,8.0,Male,65 to 74 Years,white,0.0,Own,0.0,5.0,"$150,000 to 200,000",0.0,6.0,right,8.0,10.0,10.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,7,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2019,8.0,10.0,6.0,4.0,5.0,1.0,4.0,5.0,4.0,5.0,1.0,3.0,9.0,Female,65 to 74 Years,white,0.0,Rent,1.0,72.0,"$50,000 to 74,999",0.0,4.0,wrong,1.0,10.0,9.0,"If my landlady sells or something should happen to her I will have to move because of the ""high"" outrageous rents",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2019,8.0,9.0,9.0,9.0,5.0,4.0,4.0,4.0,4.0,4.0,9.0,8.0,8.0,Male,35 to 44 Years,white,0.0,Rent,,16.0,"$100,000 to $149,999",0.0,2.0,right,8.0,8.0,9.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2019,8.0,10.0,9.0,10.0,4.0,3.0,3.0,3.0,3.0,5.0,7.0,10.0,10.0,Female,25 to 34 Years,white,0.0,Rent,1.0,2.0,"$25,000 to $49,999",1.0,2.0,right,5.0,9.0,6.0,Finishing school,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2019,8.0,7.0,8.0,7.0,4.0,3.0,2.0,,3.0,4.0,8.0,8.0,9.0,Female,35 to 44 Years,white,0.0,Own,0.0,18.0,"$75,000 to $99,999",0.0,5.0,right,8.0,6.0,8.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2019,8.0,8.0,6.0,8.0,5.0,1.0,3.0,2.0,2.0,5.0,10.0,9.0,7.0,Male,18 to 24 Years,asian,0.0,Rent,1.0,2.0,"Less than $10,000",1.0,7.0,unsure,10.0,7.0,1.0,Graduating,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,asian,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2019,8.0,8.0,8.0,9.0,5.0,2.0,3.0,3.0,4.0,4.0,8.0,6.0,9.0,Female,45 to 54 Years,white,0.0,Own,0.0,10.0,"$100,000 to $149,999",0.0,6.0,right,9.0,10.0,9.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
2019,8.0,8.0,8.0,8.0,4.0,2.0,,3.0,3.0,4.0,7.0,8.0,8.0,Female,35 to 44 Years,asian,0.0,Own,0.0,9.0,"$100,000 to $149,999",0.0,6.0,unsure,6.0,8.0,8.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,asian,6,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2019,7.0,7.0,8.0,3.0,4.0,3.0,4.0,4.0,1.0,4.0,9.0,8.0,8.0,Male,55 to 64 Years,asian,1.0,Own,0.0,13.0,"$50,000 to 74,999",0.0,3.0,right,7.0,9.0,5.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,asian,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2019,9.0,10.0,6.0,9.0,4.0,1.0,2.0,3.0,3.0,5.0,10.0,6.0,6.0,Female,65 to 74 Years,white,0.0,Own,,66.0,"$25,000 to $49,999",0.0,3.0,wrong,7.0,9.0,3.0,maybe: cost of living here unresponsive to needs of long time Somerville residents.,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2019,7.0,8.0,9.0,9.0,2.0,1.0,4.0,2.0,2.0,4.0,3.0,6.0,8.0,Female,35 to 44 Years,white,1.0,Own,0.0,8.0,"$100,000 to $149,999",0.0,2.0,wrong,3.0,8.0,7.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,6,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
2019,6.0,6.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,Female,25 to 34 Years,,0.0,Own,0.0,5.0,"$100,000 to $149,999",0.0,5.0,wrong,1.0,1.0,5.0,,1.0,0.0,0.0,0.0,0.0,,,,,,No Answer,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019,8.0,7.0,8.0,8.0,3.0,2.0,3.0,3.0,2.0,3.0,9.0,8.0,8.0,Male,55 to 64 Years,white,0.0,Rent,0.0,4.0,"$50,000 to 74,999",0.0,1.0,right,7.0,8.0,7.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,4,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2019,8.0,8.0,7.0,8.0,5.0,2.0,3.0,3.0,3.0,4.0,8.0,6.0,9.0,Female,65 to 74 Years,white,0.0,Own,0.0,14.0,"$100,000 to $149,999",0.0,2.0,unsure,9.0,8.0,9.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,6,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2019,10.0,9.0,9.0,10.0,5.0,4.0,,4.0,5.0,5.0,6.0,10.0,10.0,Female,25 to 34 Years,asian,0.0,Own,0.0,1.0,"$75,000 to $99,999",0.0,1.0,right,8.0,9.0,10.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,asian,5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2019,8.0,10.0,9.0,8.0,2.0,3.0,,2.0,3.0,1.0,8.0,7.0,6.0,Female,25 to 34 Years,white,0.0,Rent,0.0,2.0,"$150,000 to 200,000",0.0,5.0,right,8.0,8.0,7.0,Only if we can't afford a condo.,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,7,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2019,7.0,5.0,5.0,8.0,4.0,1.0,,4.0,2.0,4.0,6.0,3.0,5.0,Female,25 to 34 Years,white,0.0,Rent,1.0,,"$100,000 to $149,999",0.0,2.0,right,4.0,3.0,3.0,cost + traffic,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,6,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2019,10.0,8.0,10.0,10.0,5.0,1.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,Male,25 to 34 Years,white,0.0,Rent,1.0,6.0,"$150,000 to 200,000",1.0,7.0,right,8.0,5.0,2.0,Housing cost,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,7,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2019,9.0,8.0,8.0,7.0,4.0,3.0,4.0,4.0,4.0,4.0,9.0,8.0,9.0,Female,75 Years & Over,white,0.0,Own,1.0,30.0,"$25,000 to $49,999",0.0,1.0,right,10.0,10.0,9.0,may get married,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2019,7.0,6.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,8.0,4.0,7.0,Male,25 to 34 Years,white,0.0,Rent,0.0,31.0,"$25,000 to $49,999",0.0,1.0,wrong,3.0,2.0,8.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2019,5.0,3.0,4.0,5.0,3.0,1.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,Female,25 to 34 Years,white,0.0,Rent,0.0,3.0,"$150,000 to 200,000",0.0,5.0,unsure,7.0,4.0,3.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,7,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2019,9.0,9.0,9.0,10.0,2.0,1.0,5.0,3.0,3.0,5.0,10.0,9.0,9.0,Male,55 to 64 Years,white,0.0,Own,0.0,4.0,"$75,000 to $99,999",0.0,3.0,unsure,1.0,7.0,9.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2019,2.0,5.0,5.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,8.0,5.0,8.0,Female,35 to 44 Years,"white, family is white/latino",1.0,Own,,13.0,"$100,000 to $149,999",0.0,5.0,unsure,2.0,5.0,2.0,"Maybe, dissatisfied with schools, can't afford to renovate/improve home",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,6,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2019,3.0,4.0,1.0,1.0,3.0,1.0,4.0,3.0,2.0,3.0,8.0,4.0,4.0,Male,35 to 44 Years,white,0.0,Rent,1.0,7.0,"$75,000 to $99,999",0.0,2.0,wrong,3.0,1.0,3.0,Too expensive and too corporate! Too many yuppies!,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019,8.0,8.0,8.0,8.0,4.0,3.0,,4.0,4.0,4.0,10.0,10.0,10.0,Female,25 to 34 Years,"black/african american, white",0.0,Rent,0.0,3.0,"$50,000 to 74,999",0.0,3.0,unsure,10.0,8.0,7.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,two_or_more,4,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2019,9.0,9.0,9.0,9.0,5.0,5.0,5.0,5.0,3.0,5.0,9.0,8.0,8.0,Male,75 Years & Over,white,0.0,Own,0.0,7.0,"$50,000 to 74,999",0.0,4.0,right,9.0,9.0,10.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2019,3.0,4.0,7.0,7.0,4.0,2.0,3.0,3.0,3.0,3.0,8.0,7.0,8.0,Female,35 to 44 Years,hispanic/latino,0.0,Rent,1.0,0.0,"$150,000 to 200,000",,4.0,unsure,3.0,7.0,3.0,housing cost & availability,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No Answer,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2019,4.0,4.0,7.0,8.0,5.0,1.0,3.0,2.0,4.0,2.0,6.0,7.0,6.0,Male,35 to 44 Years,white,0.0,Own,0.0,14.0,,0.0,5.0,unsure,5.0,7.0,8.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2019,7.0,7.0,8.0,8.0,3.0,2.0,3.0,2.0,3.0,1.0,8.0,7.0,8.0,Male,25 to 34 Years,white,0.0,Rent,0.0,0.0,"$100,000 to $149,999",0.0,2.0,unsure,6.0,10.0,8.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2019,8.0,10.0,9.0,9.0,4.0,3.0,,2.0,3.0,4.0,8.0,8.0,9.0,Male,35 to 44 Years,white,0.0,Own,0.0,9.0,"$200,000 or more",0.0,6.0,right,6.0,9.0,9.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2019,10.0,10.0,8.0,10.0,5.0,3.0,3.0,5.0,3.0,,7.0,8.0,8.0,Female,75 Years & Over,white,0.0,Own,0.0,45.0,"$75,000 to $99,999",0.0,3.0,unsure,6.0,6.0,10.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019,6.0,7.0,7.0,8.0,3.0,2.0,,3.0,3.0,3.0,7.0,8.0,8.0,Female,25 to 34 Years,asian,0.0,Rent,1.0,1.0,"$25,000 to $49,999",1.0,6.0,right,8.0,8.0,8.0,Job after school,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,asian,3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2019,6.0,6.0,4.0,9.0,4.0,1.0,1.0,3.0,2.0,5.0,8.0,1.0,5.0,Female,45 to 54 Years,white,1.0,Rent,1.0,7.0,"$25,000 to $49,999",0.0,2.0,right,4.0,1.0,1.0,I expect to be priced out,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2019,,9.0,10.0,10.0,5.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,Female,25 to 34 Years,white,0.0,Rent,0.0,0.0,"$50,000 to 74,999",0.0,3.0,right,10.0,10.0,10.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019,9.0,9.0,10.0,10.0,5.0,2.0,,5.0,4.0,5.0,9.0,9.0,9.0,Male,45 to 54 Years,white,0.0,Own,0.0,8.0,"$150,000 to 200,000",0.0,6.0,unsure,6.0,10.0,9.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,7,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,Female,75 Years & Over,white,0.0,Own,0.0,42.0,"$25,000 to $49,999",0.0,5.0,right,10.0,10.0,10.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019,9.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,2.0,10.0,Female,65 to 74 Years,white,0.0,Own,0.0,70.0,,0.0,1.0,unsure,1.0,5.0,10.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019,7.0,7.0,6.0,6.0,3.0,1.0,,2.0,2.0,4.0,8.0,8.0,8.0,Female,45 to 54 Years,white,0.0,Rent,1.0,,"$100,000 to $149,999",0.0,2.0,right,3.0,8.0,8.0,cost of housing,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019,7.0,7.0,6.0,6.0,3.0,1.0,,2.0,2.0,4.0,8.0,8.0,8.0,Female,45 to 54 Years,white,0.0,Rent,1.0,,"$100,000 to $149,999",0.0,2.0,right,3.0,8.0,8.0,cost of housing,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019,8.0,8.0,8.0,9.0,4.0,2.0,,5.0,3.0,4.0,8.0,8.0,8.0,Male,25 to 34 Years,"asian, white",0.0,Rent,1.0,7.0,"$150,000 to 200,000",0.0,2.0,right,7.0,6.0,7.0,cost of housing,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,two_or_more,7,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
2019,7.0,6.0,9.0,9.0,3.0,3.0,3.0,4.0,4.0,4.0,8.0,9.0,10.0,Female,25 to 34 Years,white,0.0,Rent,1.0,6.0,"$150,000 to 200,000",0.0,2.0,right,8.0,3.0,8.0,will buy 999 can't afford Somerville,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,7,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2019,8.0,8.0,9.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,No Answer,75 Years & Over,,,Other,,,,,1.0,right,10.0,8.0,,,,,,,,,,,,,No Answer,,,,,,,,,
2019,4.0,4.0,6.0,8.0,5.0,2.0,5.0,4.0,4.0,5.0,10.0,9.0,10.0,Female,35 to 44 Years,white,0.0,Rent,0.0,11.0,"$100,000 to $149,999",0.0,7.0,unsure,7.0,9.0,10.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,6,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2019,9.0,8.0,10.0,10.0,5.0,3.0,5.0,5.0,5.0,3.0,10.0,9.0,9.0,Female,65 to 74 Years,,0.0,Other,0.0,3.0,"Less than $10,000",0.0,4.0,right,10.0,10.0,10.0,,0.0,1.0,0.0,0.0,0.0,,,,,,No Answer,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2019,8.0,9.0,8.0,8.0,5.0,3.0,2.0,4.0,4.0,3.0,8.0,7.0,7.0,Male,35 to 44 Years,white,0.0,Own,0.0,3.0,"$200,000 or more",0.0,4.0,right,8.0,8.0,9.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,8,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2019,9.0,8.0,9.0,9.0,5.0,2.0,4.0,,1.0,4.0,10.0,7.0,9.0,Female,65 to 74 Years,white,0.0,Own,1.0,35.0,"$75,000 to $99,999",,7.0,right,9.0,2.0,10.0,cannot afford to buy anything,,,,,,0.0,1.0,0.0,0.0,0.0,white,5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2019,8.0,8.0,8.0,8.0,5.0,3.0,,,2.0,4.0,10.0,6.0,8.0,Male,55 to 64 Years,white,0.0,Own,0.0,11.0,"$50,000 to 74,999",0.0,3.0,right,8.0,8.0,7.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,white,4,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
